"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf"
"Mcavernosa14705",7.26297252028084,3.38871565106144,1.75140540687684,0.185700150661227,0.740000705032331,1
"Mcavernosa14708",4.84750133747929,1.58823429727951,0.679643560149275,0.40970948991101,0.851751293937918,1
"Mcavernosa14709",4.02304284789871,1.15994352274171,0.452205075474189,0.501289655054883,0.851751293937918,1
"Mcavernosa14710",2.41348791825228,0.625654793057033,0.316838166030229,0.573514015964461,0.851751293937918,1
"Mcavernosa14711",3.33808574991785,0.88666289466613,0.315802639171199,0.574141091574987,0.851751293937918,1
"Mcavernosa14712",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14713",5.36759787409336,1.90889418144095,0.833965941753828,0.361128236843609,0.851751293937918,1
"Mcavernosa14714",0,0.346692925437365,0,1,1,1
"Mcavernosa14716",2.23982415164318,0.562368183731589,0.287020404654686,0.592136282492419,0.851751293937918,1
"Mcavernosa14717",-7.13825188399816,3.77853475750391,7.16501653131833,0.00743390056125541,0.139577667105463,1
"Mcavernosa14718",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14719",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14720",0,0.346692925437365,0,1,1,1
"Mcavernosa14722",-2.53581753779741,5.27022309340445,1.81699981178304,0.177670812779255,0.727925295021318,1
"Mcavernosa14724",2.23982415164318,0.562368183731589,0.287020404654686,0.592136282492419,0.851751293937918,1
"Mcavernosa14725",7.67146929032535,3.75312495837738,2.53770727919031,0.111156087536071,0.58671103926813,1
"Mcavernosa14727",0.704552563721135,3.21827388367832,0.0560199768247507,0.812900865156907,0.962623314226233,1
"Mcavernosa14729",-4.90389832442991,5.49229481514742,7.72888871928248,0.0054344186712668,0.115246519870814,1
"Mcavernosa14732",-3.09709871247195,4.58908835249589,2.34221111265887,0.125910721686526,0.624370419612049,1
"Mcavernosa14733",6.92321704714039,3.0952980736391,1.50478386679263,0.219936750562824,0.796871207429549,1
"Mcavernosa14734",4.46472849313458,5.0422538866613,2.10750957263736,0.146577692584522,0.671707391407849,1
"Mcavernosa14736",1.05484743830806,7.94177073978472,0.621721051006843,0.430408450824873,0.851751293937918,1
"Mcavernosa14737",-9.67514645077094,4.09831041392105,11.7704452010655,0.000601785835233182,0.0257554728125148,1
"Mcavernosa14738",-3.86822337611537,3.4941102752056,2.75654069692739,0.0968574700230502,0.546433773603673,1
"Mcavernosa14739",0,0.346692925437365,0,1,1,1
"Mcavernosa14740",-0.213677882877001,6.57033568408773,0.0212934111509959,0.88398247421194,1,1
"Mcavernosa14741",-4.56569961619317,0.716159900100433,3.50378732697458,0.061228655948294,0.432574906373417,1
"Mcavernosa14742",0,0.346692925437365,0,1,1,1
"Mcavernosa14743",-7.82960657451917,7.07170882304779,32.012451826894,1.5318751827729e-08,9.66072578500487e-06,0.000328464676690166
"Mcavernosa14746",-3.74144874450658,4.94197889278854,3.76848854581149,0.0522268062072582,0.425635567729392,1
"Mcavernosa14747",4.30122332767036,1.29688148069096,0.449460534720773,0.502591249190325,0.851751293937918,1
"Mcavernosa14748",3.87723408457145,1.09581224978525,0.414268284465841,0.519811004272685,0.851751293937918,1
"Mcavernosa14749",-1.21700874951275,1.15739815973713,0.106945129626459,0.74364923219346,0.903255982797363,1
"Mcavernosa14751",1.10054254743723,7.08143828078393,0.567516085252958,0.451247649591453,0.851751293937918,1
"Mcavernosa14752",-0.525459855395155,7.42744871425064,0.205085734207524,0.650646729427729,0.851751293937918,1
"Mcavernosa14755",1.17511020553825,5.44177357847436,0.361702148657767,0.547562422133434,0.851751293937918,1
"Mcavernosa14756",-4.60687126533178,4.36461526625,4.30196971177296,0.0380682584982522,0.361201610922294,1
